station_id,timestamp,row_count,n_unique_flow,min_flow,max_flow,flow_values,n_unique_incident_id,incident_ids
F3FWY003,2025-10-12 23:00:00,3,1,447.0,447.0,[447.0],1,['252378-webtirf']
F3FWY003,2025-10-17 06:00:00,2,1,2103.0,2103.0,[2103.0],1,['252936-webtirf']
F3FWY003,2025-10-21 19:00:00,2,1,1439.0,1439.0,[1439.0],1,['253324-webtirf']
F3FWY003,2025-11-02 22:00:00,2,1,1253.0,1253.0,[1253.0],1,['254565-webtirf']
F3FWY003,2025-11-07 01:00:00,2,1,436.0,436.0,[436.0],1,['254982-webtirf']
F3FWY003,2025-11-11 19:00:00,6,1,2461.0,2461.0,[2461.0],1,['255402-webtirf']
F3FWY003,2025-11-14 05:00:00,5,1,3634.0,3634.0,[3634.0],1,['255741-webtirf']
F3FWY003,2025-11-14 06:00:00,4,1,5385.0,5385.0,[5385.0],1,['255741-webtirf']
F3FWY003,2025-11-14 07:00:00,4,1,5275.0,5275.0,[5275.0],1,['255741-webtirf']
F3FWY003,2025-11-14 08:00:00,4,1,4711.0,4711.0,[4711.0],1,['255741-webtirf']
F3FWY003,2025-11-14 09:00:00,4,1,5173.0,5173.0,[5173.0],1,['255741-webtirf']
F3FWY003,2025-11-14 10:00:00,4,1,5956.0,5956.0,[5956.0],1,['255741-webtirf']
F3FWY003,2025-11-14 11:00:00,4,1,6513.0,6513.0,[6513.0],1,['255741-webtirf']
F3FWY003,2025-11-14 12:00:00,4,1,6298.0,6298.0,[6298.0],1,['255741-webtirf']
F3FWY003,2025-11-14 13:00:00,4,1,6947.0,6947.0,[6947.0],1,['255741-webtirf']
F3FWY003,2025-11-14 14:00:00,4,1,7477.0,7477.0,[7477.0],1,['255741-webtirf']
F3FWY003,2025-11-14 15:00:00,4,1,7531.0,7531.0,[7531.0],1,['255741-webtirf']
F3FWY003,2025-11-14 16:00:00,4,1,7987.0,7987.0,[7987.0],1,['255741-webtirf']
F3FWY003,2025-11-14 17:00:00,4,1,7319.0,7319.0,[7319.0],1,['255741-webtirf']
F3FWY003,2025-11-14 18:00:00,4,1,5532.0,5532.0,[5532.0],1,['255741-webtirf']
F3FWY003,2025-11-14 19:00:00,4,1,3702.0,3702.0,[3702.0],1,['255741-webtirf']
F3FWY003,2025-11-14 20:00:00,4,1,2492.0,2492.0,[2492.0],1,['255741-webtirf']
F3FWY003,2025-11-14 21:00:00,4,1,1890.0,1890.0,[1890.0],1,['255741-webtirf']
F3FWY003,2025-11-14 22:00:00,4,1,1468.0,1468.0,[1468.0],1,['255741-webtirf']
F3FWY003,2025-11-14 23:00:00,4,1,1153.0,1153.0,[1153.0],1,['255741-webtirf']
F3FWY003,2025-11-15 00:00:00,4,1,784.0,784.0,[784.0],1,['255741-webtirf']
F3FWY003,2025-11-15 01:00:00,4,1,441.0,441.0,[441.0],1,['255741-webtirf']
F3FWY003,2025-11-15 02:00:00,4,1,373.0,373.0,[373.0],1,['255741-webtirf']
F3FWY003,2025-11-15 03:00:00,4,1,366.0,366.0,[366.0],1,['255741-webtirf']
F3FWY003,2025-11-15 04:00:00,4,1,649.0,649.0,[649.0],1,['255741-webtirf']
F3FWY003,2025-11-20 02:00:00,2,1,442.0,442.0,[442.0],1,['256286-webtirf']
F3FWY003,2025-11-21 05:00:00,2,1,3580.0,3580.0,[3580.0],1,['256465-webtirf']
F3FWY003,2025-11-24 04:00:00,2,1,1604.0,1604.0,[1604.0],1,['256754-webtirf']
F3FWY003,2025-12-09 23:00:00,2,1,1391.0,1391.0,[1391.0],1,['258674-webtirf']
F3FWY003,2025-12-11 22:00:00,4,1,1427.0,1427.0,[1427.0],2,"['258920-webtirf', '258920.0-webtirf']"
F3FWY003,2025-12-12 06:00:00,3,1,2640.0,2640.0,[2640.0],1,['259088-webtirf']
F3FWY003,2025-12-12 12:00:00,2,1,6261.0,6261.0,[6261.0],1,['259123-webtirf']
F3FWY003,2025-12-17 09:00:00,7,1,5128.0,5128.0,[5128.0],1,['259528-webtirf']
F3FWY003,2025-12-22 20:00:00,3,1,2239.0,2239.0,[2239.0],1,['260075-webtirf']
F3FWY004,2025-07-13 07:00:00,3,1,1046.0,1046.0,[1046.0],1,['242069-webtirf']
F3FWY004,2025-07-27 23:00:00,3,1,233.0,233.0,[233.0],1,['243528-webtirf']
F3FWY004,2025-08-02 05:00:00,2,1,643.0,643.0,[643.0],1,['244164-webtirf']
F3FWY004,2025-08-29 06:00:00,4,1,1886.0,1886.0,[1886.0],1,['247644-webtirf']
F3FWY004,2025-10-08 01:00:00,2,1,343.0,343.0,[343.0],1,['251853-webtirf']
F3FWY004,2025-10-21 00:00:00,2,2,35.0,105.0,"[35.0, 105.0]",1,['NO_INCIDENT']
F3FWY004,2025-10-30 04:00:00,2,1,420.0,420.0,[420.0],1,['254234-webtirf']
F3FWY004,2025-11-02 03:00:00,4,1,113.0,113.0,[113.0],2,"['254520-webtirf', '254520.0-webtirf']"
F3FWY004,2025-11-25 16:00:00,5,1,3816.0,3816.0,[3816.0],1,['256929-webtirf']
F3FWY004,2025-11-25 17:00:00,5,1,3171.0,3171.0,[3171.0],1,['256929-webtirf']
F3FWY004,2025-11-25 18:00:00,3,1,2241.0,2241.0,[2241.0],1,['256929-webtirf']
F3FWY004,2025-12-10 19:00:00,4,1,1693.0,1693.0,[1693.0],1,['258786-webtirf']
F3FWY005,2025-01-01 00:00:00,11,1,119.0,119.0,[119.0],1,['218124-webtirf']
F3FWY005,2025-01-01 01:00:00,11,1,242.0,242.0,[242.0],1,['218124-webtirf']
F3FWY005,2025-01-01 02:00:00,11,1,470.0,470.0,[470.0],1,['218124-webtirf']
F3FWY005,2025-01-01 03:00:00,11,1,235.0,235.0,[235.0],1,['218124-webtirf']
F3FWY005,2025-01-01 04:00:00,11,1,175.0,175.0,[175.0],1,['218124-webtirf']
F3FWY005,2025-01-01 05:00:00,11,1,264.0,264.0,[264.0],1,['218124-webtirf']
F3FWY005,2025-01-01 06:00:00,11,1,476.0,476.0,[476.0],1,['218124-webtirf']
F3FWY005,2025-01-01 07:00:00,11,1,833.0,833.0,[833.0],1,['218124-webtirf']
F3FWY005,2025-01-01 08:00:00,11,1,1289.0,1289.0,[1289.0],1,['218124-webtirf']
F3FWY005,2025-01-01 09:00:00,11,1,2132.0,2132.0,[2132.0],1,['218124-webtirf']
F3FWY005,2025-01-01 10:00:00,11,1,3002.0,3002.0,[3002.0],1,['218124-webtirf']
F3FWY005,2025-01-01 11:00:00,11,1,3830.0,3830.0,[3830.0],1,['218124-webtirf']
F3FWY005,2025-01-01 12:00:00,11,1,3646.0,3646.0,[3646.0],1,['218124-webtirf']
F3FWY005,2025-01-01 13:00:00,11,1,3266.0,3266.0,[3266.0],1,['218124-webtirf']
F3FWY005,2025-01-01 14:00:00,11,1,2754.0,2754.0,[2754.0],1,['218124-webtirf']
F3FWY005,2025-01-01 15:00:00,11,1,2404.0,2404.0,[2404.0],1,['218124-webtirf']
F3FWY005,2025-01-01 16:00:00,11,1,2017.0,2017.0,[2017.0],1,['218124-webtirf']
F3FWY005,2025-01-01 17:00:00,11,1,1671.0,1671.0,[1671.0],1,['218124-webtirf']
F3FWY005,2025-01-01 18:00:00,11,1,1389.0,1389.0,[1389.0],1,['218124-webtirf']
F3FWY005,2025-01-01 19:00:00,11,1,1055.0,1055.0,[1055.0],1,['218124-webtirf']
F3FWY005,2025-01-01 20:00:00,11,1,820.0,820.0,[820.0],1,['218124-webtirf']
F3FWY005,2025-01-01 21:00:00,11,1,790.0,790.0,[790.0],1,['218124-webtirf']
F3FWY005,2025-01-01 22:00:00,11,1,586.0,586.0,[586.0],1,['218124-webtirf']
F3FWY005,2025-01-01 23:00:00,11,1,496.0,496.0,[496.0],1,['218124-webtirf']
F3FWY005,2025-01-06 00:00:00,6,1,247.0,247.0,[247.0],1,['218124-webtirf']
F3FWY005,2025-01-06 01:00:00,6,1,150.0,150.0,[150.0],1,['218124-webtirf']
F3FWY005,2025-01-06 02:00:00,6,1,142.0,142.0,[142.0],1,['218124-webtirf']
F3FWY005,2025-01-06 03:00:00,6,1,184.0,184.0,[184.0],1,['218124-webtirf']
F3FWY005,2025-01-06 04:00:00,6,1,0.0,0.0,[0.0],1,['218124-webtirf']
F3FWY005,2025-01-06 05:00:00,6,1,0.0,0.0,[0.0],1,['218124-webtirf']
F3FWY005,2025-01-06 06:00:00,6,1,0.0,0.0,[0.0],1,['218124-webtirf']
F3FWY005,2025-01-06 07:00:00,6,1,0.0,0.0,[0.0],1,['218124-webtirf']
F3FWY005,2025-01-06 08:00:00,6,1,0.0,0.0,[0.0],1,['218124-webtirf']
F3FWY005,2025-01-06 09:00:00,6,1,0.0,0.0,[0.0],1,['218124-webtirf']
F3FWY005,2025-01-06 10:00:00,6,1,0.0,0.0,[0.0],1,['218124-webtirf']
F3FWY005,2025-01-06 11:00:00,6,1,3121.0,3121.0,[3121.0],1,['218124-webtirf']
F3FWY005,2025-01-06 12:00:00,6,1,2991.0,2991.0,[2991.0],1,['218124-webtirf']
F3FWY005,2025-01-06 13:00:00,6,1,3154.0,3154.0,[3154.0],1,['218124-webtirf']
F3FWY005,2025-01-06 14:00:00,6,1,3119.0,3119.0,[3119.0],1,['218124-webtirf']
F3FWY005,2025-01-06 15:00:00,6,1,3068.0,3068.0,[3068.0],1,['218124-webtirf']
F3FWY005,2025-01-06 16:00:00,6,1,3048.0,3048.0,[3048.0],1,['218124-webtirf']
F3FWY005,2025-01-06 17:00:00,6,1,2679.0,2679.0,[2679.0],1,['218124-webtirf']
F3FWY005,2025-01-06 18:00:00,6,1,1729.0,1729.0,[1729.0],1,['218124-webtirf']
F3FWY005,2025-01-06 19:00:00,6,1,1127.0,1127.0,[1127.0],1,['218124-webtirf']
F3FWY005,2025-01-06 20:00:00,6,1,912.0,912.0,[912.0],1,['218124-webtirf']
F3FWY005,2025-01-06 21:00:00,6,1,746.0,746.0,[746.0],1,['218124-webtirf']
F3FWY005,2025-01-06 22:00:00,6,1,551.0,551.0,[551.0],1,['218124-webtirf']
F3FWY005,2025-01-06 23:00:00,6,1,396.0,396.0,[396.0],1,['218124-webtirf']
F3FWY005,2025-01-08 00:00:00,6,1,17.0,17.0,[17.0],1,['218124-webtirf']
F3FWY005,2025-01-08 01:00:00,6,1,8.0,8.0,[8.0],1,['218124-webtirf']
F3FWY005,2025-01-08 02:00:00,6,1,10.0,10.0,[10.0],1,['218124-webtirf']
F3FWY005,2025-01-08 03:00:00,6,1,8.0,8.0,[8.0],1,['218124-webtirf']
F3FWY005,2025-01-08 04:00:00,6,1,0.0,0.0,[0.0],1,['218124-webtirf']
F3FWY005,2025-01-08 05:00:00,6,1,0.0,0.0,[0.0],1,['218124-webtirf']
F3FWY005,2025-01-08 06:00:00,6,1,0.0,0.0,[0.0],1,['218124-webtirf']
F3FWY005,2025-01-08 07:00:00,6,1,0.0,0.0,[0.0],1,['218124-webtirf']
F3FWY005,2025-01-08 08:00:00,6,1,0.0,0.0,[0.0],1,['218124-webtirf']
F3FWY005,2025-01-08 09:00:00,6,1,0.0,0.0,[0.0],1,['218124-webtirf']
F3FWY005,2025-01-08 10:00:00,6,1,0.0,0.0,[0.0],1,['218124-webtirf']
F3FWY005,2025-01-08 11:00:00,6,1,982.0,982.0,[982.0],1,['218124-webtirf']
F3FWY005,2025-01-08 12:00:00,6,1,854.0,854.0,[854.0],1,['218124-webtirf']
F3FWY005,2025-01-08 13:00:00,6,1,782.0,782.0,[782.0],1,['218124-webtirf']
F3FWY005,2025-01-08 14:00:00,6,1,748.0,748.0,[748.0],1,['218124-webtirf']
F3FWY005,2025-01-08 15:00:00,6,1,1101.0,1101.0,[1101.0],1,['218124-webtirf']
F3FWY005,2025-01-08 16:00:00,6,1,1303.0,1303.0,[1303.0],1,['218124-webtirf']
F3FWY005,2025-01-08 17:00:00,6,1,1100.0,1100.0,[1100.0],1,['218124-webtirf']
F3FWY005,2025-01-08 18:00:00,6,1,619.0,619.0,[619.0],1,['218124-webtirf']
F3FWY005,2025-01-08 19:00:00,6,1,248.0,248.0,[248.0],1,['218124-webtirf']
F3FWY005,2025-01-08 20:00:00,6,1,182.0,182.0,[182.0],1,['218124-webtirf']
F3FWY005,2025-01-08 21:00:00,6,1,128.0,128.0,[128.0],1,['218124-webtirf']
F3FWY005,2025-01-08 22:00:00,6,1,84.0,84.0,[84.0],1,['218124-webtirf']
F3FWY005,2025-01-08 23:00:00,6,1,75.0,75.0,[75.0],1,['218124-webtirf']
F3FWY005,2025-01-09 00:00:00,6,1,112.0,112.0,[112.0],1,['218124-webtirf']
F3FWY005,2025-01-09 01:00:00,6,1,72.0,72.0,[72.0],1,['218124-webtirf']
F3FWY005,2025-01-09 02:00:00,6,1,70.0,70.0,[70.0],1,['218124-webtirf']
F3FWY005,2025-01-09 03:00:00,6,1,79.0,79.0,[79.0],1,['218124-webtirf']
F3FWY005,2025-01-09 04:00:00,6,1,143.0,143.0,[143.0],1,['218124-webtirf']
F3FWY005,2025-01-09 05:00:00,6,1,238.0,238.0,[238.0],1,['218124-webtirf']
F3FWY005,2025-01-09 06:00:00,6,1,342.0,342.0,[342.0],1,['218124-webtirf']
F3FWY005,2025-01-09 07:00:00,6,1,376.0,376.0,[376.0],1,['218124-webtirf']
F3FWY005,2025-01-09 08:00:00,6,1,438.0,438.0,[438.0],1,['218124-webtirf']
F3FWY005,2025-01-09 09:00:00,6,1,422.0,422.0,[422.0],1,['218124-webtirf']
F3FWY005,2025-01-09 10:00:00,6,1,501.0,501.0,[501.0],1,['218124-webtirf']
F3FWY005,2025-01-09 11:00:00,6,1,507.0,507.0,[507.0],1,['218124-webtirf']
F3FWY005,2025-01-09 12:00:00,6,1,501.0,501.0,[501.0],1,['218124-webtirf']
F3FWY005,2025-01-09 13:00:00,6,1,506.0,506.0,[506.0],1,['218124-webtirf']
F3FWY005,2025-01-09 14:00:00,6,1,493.0,493.0,[493.0],1,['218124-webtirf']
F3FWY005,2025-01-09 15:00:00,6,1,529.0,529.0,[529.0],1,['218124-webtirf']
F3FWY005,2025-01-09 16:00:00,6,1,555.0,555.0,[555.0],1,['218124-webtirf']
F3FWY005,2025-01-09 17:00:00,6,1,507.0,507.0,[507.0],1,['218124-webtirf']
F3FWY005,2025-01-09 18:00:00,6,1,387.0,387.0,[387.0],1,['218124-webtirf']
F3FWY005,2025-01-09 19:00:00,6,1,300.0,300.0,[300.0],1,['218124-webtirf']
F3FWY005,2025-01-09 20:00:00,6,1,226.0,226.0,[226.0],1,['218124-webtirf']
F3FWY005,2025-01-09 21:00:00,6,1,203.0,203.0,[203.0],1,['218124-webtirf']
F3FWY005,2025-01-09 22:00:00,6,1,200.0,200.0,[200.0],1,['218124-webtirf']
F3FWY005,2025-01-09 23:00:00,6,1,136.0,136.0,[136.0],1,['218124-webtirf']
F3FWY005,2025-01-11 00:00:00,6,1,0.0,0.0,[0.0],1,['218124-webtirf']
F3FWY005,2025-01-11 01:00:00,6,1,0.0,0.0,[0.0],1,['218124-webtirf']
F3FWY005,2025-01-11 02:00:00,6,1,0.0,0.0,[0.0],1,['218124-webtirf']
F3FWY005,2025-01-11 03:00:00,6,1,0.0,0.0,[0.0],1,['218124-webtirf']
F3FWY005,2025-01-11 04:00:00,6,1,232.0,232.0,[232.0],1,['218124-webtirf']
F3FWY005,2025-01-11 05:00:00,6,1,511.0,511.0,[511.0],1,['218124-webtirf']
F3FWY005,2025-01-11 06:00:00,6,1,1133.0,1133.0,[1133.0],1,['218124-webtirf']
F3FWY005,2025-01-11 07:00:00,6,1,1604.0,1604.0,[1604.0],1,['218124-webtirf']
F3FWY005,2025-01-11 08:00:00,6,1,2226.0,2226.0,[2226.0],1,['218124-webtirf']
F3FWY005,2025-01-11 09:00:00,6,1,3004.0,3004.0,[3004.0],1,['218124-webtirf']
F3FWY005,2025-01-11 10:00:00,6,1,3735.0,3735.0,[3735.0],1,['218124-webtirf']
F3FWY005,2025-01-11 11:00:00,6,1,3991.0,3991.0,[3991.0],1,['218124-webtirf']
F3FWY005,2025-01-11 12:00:00,6,1,3640.0,3640.0,[3640.0],1,['218124-webtirf']
F3FWY005,2025-01-11 13:00:00,6,1,3042.0,3042.0,[3042.0],1,['218124-webtirf']
F3FWY005,2025-01-11 14:00:00,6,1,1525.0,1525.0,[1525.0],1,['218124-webtirf']
F3FWY005,2025-01-11 15:00:00,6,1,1949.0,1949.0,[1949.0],1,['218124-webtirf']
F3FWY005,2025-01-11 16:00:00,6,1,2346.0,2346.0,[2346.0],1,['218124-webtirf']
F3FWY005,2025-01-11 17:00:00,6,1,2127.0,2127.0,[2127.0],1,['218124-webtirf']
F3FWY005,2025-01-11 18:00:00,6,1,1659.0,1659.0,[1659.0],1,['218124-webtirf']
F3FWY005,2025-01-11 19:00:00,6,1,1232.0,1232.0,[1232.0],1,['218124-webtirf']
F3FWY005,2025-01-11 20:00:00,6,1,999.0,999.0,[999.0],1,['218124-webtirf']
F3FWY005,2025-01-11 21:00:00,6,1,1187.0,1187.0,[1187.0],1,['218124-webtirf']
F3FWY005,2025-01-11 22:00:00,6,1,810.0,810.0,[810.0],1,['218124-webtirf']
F3FWY005,2025-01-11 23:00:00,6,1,598.0,598.0,[598.0],1,['218124-webtirf']
F3FWY005,2025-01-12 00:00:00,6,1,382.0,382.0,[382.0],1,['218124-webtirf']
F3FWY005,2025-01-12 01:00:00,6,1,181.0,181.0,[181.0],1,['218124-webtirf']
F3FWY005,2025-01-12 02:00:00,6,1,140.0,140.0,[140.0],1,['218124-webtirf']
F3FWY005,2025-01-12 03:00:00,6,1,104.0,104.0,[104.0],1,['218124-webtirf']
F3FWY005,2025-01-12 04:00:00,6,1,168.0,168.0,[168.0],1,['218124-webtirf']
F3FWY005,2025-01-12 05:00:00,6,1,271.0,271.0,[271.0],1,['218124-webtirf']
F3FWY005,2025-01-12 06:00:00,6,1,498.0,498.0,[498.0],1,['218124-webtirf']
F3FWY005,2025-01-12 07:00:00,6,1,234.0,234.0,[234.0],1,['218124-webtirf']
F3FWY005,2025-01-12 08:00:00,6,1,864.0,864.0,[864.0],1,['218124-webtirf']
F3FWY005,2025-01-12 09:00:00,6,1,1005.0,1005.0,[1005.0],1,['218124-webtirf']
F3FWY005,2025-01-12 10:00:00,6,1,1044.0,1044.0,[1044.0],1,['218124-webtirf']
F3FWY005,2025-01-12 11:00:00,6,1,614.0,614.0,[614.0],1,['218124-webtirf']
F3FWY005,2025-01-12 12:00:00,6,1,420.0,420.0,[420.0],1,['218124-webtirf']
F3FWY005,2025-01-12 13:00:00,6,1,581.0,581.0,[581.0],1,['218124-webtirf']
F3FWY005,2025-01-12 14:00:00,6,1,874.0,874.0,[874.0],1,['218124-webtirf']
F3FWY005,2025-01-12 15:00:00,6,1,882.0,882.0,[882.0],1,['218124-webtirf']
F3FWY005,2025-01-12 16:00:00,6,1,729.0,729.0,[729.0],1,['218124-webtirf']
F3FWY005,2025-01-12 17:00:00,6,1,790.0,790.0,[790.0],1,['218124-webtirf']
F3FWY005,2025-01-12 18:00:00,6,1,724.0,724.0,[724.0],1,['218124-webtirf']
F3FWY005,2025-01-12 19:00:00,6,1,617.0,617.0,[617.0],1,['218124-webtirf']
F3FWY005,2025-01-12 20:00:00,6,1,533.0,533.0,[533.0],1,['218124-webtirf']
F3FWY005,2025-01-12 21:00:00,6,1,412.0,412.0,[412.0],1,['218124-webtirf']
F3FWY005,2025-01-12 22:00:00,6,1,300.0,300.0,[300.0],1,['218124-webtirf']
F3FWY005,2025-01-12 23:00:00,6,1,278.0,278.0,[278.0],1,['218124-webtirf']
F3FWY005,2025-01-13 00:00:00,6,1,241.0,241.0,[241.0],1,['218124-webtirf']
F3FWY005,2025-01-13 01:00:00,6,1,145.0,145.0,[145.0],1,['218124-webtirf']
F3FWY005,2025-01-13 02:00:00,6,1,68.0,68.0,[68.0],1,['218124-webtirf']
F3FWY005,2025-01-13 03:00:00,6,1,76.0,76.0,[76.0],1,['218124-webtirf']
F3FWY005,2025-01-13 04:00:00,6,1,182.0,182.0,[182.0],1,['218124-webtirf']
F3FWY005,2025-01-13 05:00:00,6,1,871.0,871.0,[871.0],1,['218124-webtirf']
F3FWY005,2025-01-13 06:00:00,6,1,1564.0,1564.0,[1564.0],1,['218124-webtirf']
F3FWY005,2025-01-13 07:00:00,6,1,1783.0,1783.0,[1783.0],1,['218124-webtirf']
F3FWY005,2025-01-13 08:00:00,6,1,1956.0,1956.0,[1956.0],1,['218124-webtirf']
F3FWY005,2025-01-13 09:00:00,6,1,1679.0,1679.0,[1679.0],1,['218124-webtirf']
F3FWY005,2025-01-13 10:00:00,6,1,2433.0,2433.0,[2433.0],1,['218124-webtirf']
F3FWY005,2025-01-13 11:00:00,6,1,2590.0,2590.0,[2590.0],1,['218124-webtirf']
F3FWY005,2025-01-13 12:00:00,6,1,2424.0,2424.0,[2424.0],1,['218124-webtirf']
F3FWY005,2025-01-13 13:00:00,6,1,2166.0,2166.0,[2166.0],1,['218124-webtirf']
F3FWY005,2025-01-13 14:00:00,6,1,1765.0,1765.0,[1765.0],1,['218124-webtirf']
F3FWY005,2025-01-13 15:00:00,6,1,2138.0,2138.0,[2138.0],1,['218124-webtirf']
F3FWY005,2025-01-13 16:00:00,6,1,2122.0,2122.0,[2122.0],1,['218124-webtirf']
F3FWY005,2025-01-13 17:00:00,6,1,1647.0,1647.0,[1647.0],1,['218124-webtirf']
F3FWY005,2025-01-13 18:00:00,6,1,1799.0,1799.0,[1799.0],1,['218124-webtirf']
F3FWY005,2025-01-13 19:00:00,6,1,701.0,701.0,[701.0],1,['218124-webtirf']
F3FWY005,2025-01-13 20:00:00,6,1,772.0,772.0,[772.0],1,['218124-webtirf']
F3FWY005,2025-01-13 21:00:00,6,1,679.0,679.0,[679.0],1,['218124-webtirf']
F3FWY005,2025-01-13 22:00:00,6,1,552.0,552.0,[552.0],1,['218124-webtirf']
F3FWY005,2025-01-13 23:00:00,6,1,489.0,489.0,[489.0],1,['218124-webtirf']
F3FWY005,2025-01-14 00:00:00,6,1,15.0,15.0,[15.0],1,['218124-webtirf']
F3FWY005,2025-01-14 01:00:00,6,1,17.0,17.0,[17.0],1,['218124-webtirf']
F3FWY005,2025-01-14 02:00:00,6,1,14.0,14.0,[14.0],1,['218124-webtirf']
F3FWY005,2025-01-14 03:00:00,6,1,81.0,81.0,[81.0],1,['218124-webtirf']
F3FWY005,2025-01-14 04:00:00,6,1,621.0,621.0,[621.0],1,['218124-webtirf']
F3FWY005,2025-01-14 05:00:00,6,1,2392.0,2392.0,[2392.0],1,['218124-webtirf']
F3FWY005,2025-01-14 06:00:00,6,1,3100.0,3100.0,[3100.0],1,['218124-webtirf']
F3FWY005,2025-01-14 07:00:00,6,1,2740.0,2740.0,[2740.0],1,['218124-webtirf']
F3FWY005,2025-01-14 08:00:00,6,1,2036.0,2036.0,[2036.0],1,['218124-webtirf']
F3FWY005,2025-01-14 09:00:00,6,1,1802.0,1802.0,[1802.0],1,['218124-webtirf']
F3FWY005,2025-01-14 10:00:00,6,1,1960.0,1960.0,[1960.0],1,['218124-webtirf']
F3FWY005,2025-01-14 11:00:00,6,1,1547.0,1547.0,[1547.0],1,['218124-webtirf']
F3FWY005,2025-01-14 12:00:00,6,1,1716.0,1716.0,[1716.0],1,['218124-webtirf']
F3FWY005,2025-01-14 13:00:00,6,1,1403.0,1403.0,[1403.0],1,['218124-webtirf']
F3FWY005,2025-01-14 14:00:00,6,1,1441.0,1441.0,[1441.0],1,['218124-webtirf']
F3FWY005,2025-01-14 15:00:00,6,1,1242.0,1242.0,[1242.0],1,['218124-webtirf']
F3FWY005,2025-01-14 16:00:00,6,1,1005.0,1005.0,[1005.0],1,['218124-webtirf']
F3FWY005,2025-01-14 17:00:00,6,1,447.0,447.0,[447.0],1,['218124-webtirf']
F3FWY005,2025-01-14 18:00:00,6,1,148.0,148.0,[148.0],1,['218124-webtirf']
F3FWY005,2025-01-14 19:00:00,6,1,99.0,99.0,[99.0],1,['218124-webtirf']
F3FWY005,2025-01-14 20:00:00,6,1,60.0,60.0,[60.0],1,['218124-webtirf']
F3FWY005,2025-01-14 21:00:00,6,1,51.0,51.0,[51.0],1,['218124-webtirf']
F3FWY005,2025-01-14 22:00:00,6,1,109.0,109.0,[109.0],1,['218124-webtirf']
F3FWY005,2025-01-14 23:00:00,6,1,115.0,115.0,[115.0],1,['218124-webtirf']
F3FWY005,2025-01-15 00:00:00,6,1,188.0,188.0,[188.0],1,['218124-webtirf']
F3FWY005,2025-01-15 01:00:00,6,1,134.0,134.0,[134.0],1,['218124-webtirf']
F3FWY005,2025-01-15 02:00:00,6,1,98.0,98.0,[98.0],1,['218124-webtirf']
F3FWY005,2025-01-15 03:00:00,6,1,178.0,178.0,[178.0],1,['218124-webtirf']
F3FWY005,2025-01-15 04:00:00,6,1,325.0,325.0,[325.0],1,['218124-webtirf']
F3FWY005,2025-01-15 05:00:00,6,1,850.0,850.0,[850.0],1,['218124-webtirf']
F3FWY005,2025-01-15 06:00:00,6,1,1821.0,1821.0,[1821.0],1,['218124-webtirf']
F3FWY005,2025-01-15 07:00:00,6,1,1975.0,1975.0,[1975.0],1,['218124-webtirf']
F3FWY005,2025-01-15 08:00:00,6,1,2128.0,2128.0,[2128.0],1,['218124-webtirf']
F3FWY005,2025-01-15 09:00:00,6,1,1983.0,1983.0,[1983.0],1,['218124-webtirf']
F3FWY005,2025-01-15 10:00:00,6,1,2521.0,2521.0,[2521.0],1,['218124-webtirf']
F3FWY005,2025-01-15 11:00:00,6,1,2663.0,2663.0,[2663.0],1,['218124-webtirf']
F3FWY005,2025-01-15 12:00:00,6,1,2296.0,2296.0,[2296.0],1,['218124-webtirf']
F3FWY005,2025-01-15 13:00:00,5,1,2469.0,2469.0,[2469.0],1,['218124-webtirf']
F3FWY005,2025-01-15 14:00:00,5,1,2701.0,2701.0,[2701.0],1,['218124-webtirf']
F3FWY005,2025-01-15 15:00:00,5,1,3072.0,3072.0,[3072.0],1,['218124-webtirf']
F3FWY005,2025-01-15 16:00:00,5,1,2694.0,2694.0,[2694.0],1,['218124-webtirf']
F3FWY005,2025-01-15 17:00:00,5,1,2591.0,2591.0,[2591.0],1,['218124-webtirf']
F3FWY005,2025-01-15 18:00:00,5,1,1503.0,1503.0,[1503.0],1,['218124-webtirf']
F3FWY005,2025-01-15 19:00:00,5,1,612.0,612.0,[612.0],1,['218124-webtirf']
F3FWY005,2025-01-15 20:00:00,5,1,225.0,225.0,[225.0],1,['218124-webtirf']
F3FWY005,2025-01-15 21:00:00,5,1,126.0,126.0,[126.0],1,['218124-webtirf']
F3FWY005,2025-01-15 22:00:00,5,1,42.0,42.0,[42.0],1,['218124-webtirf']
F3FWY005,2025-01-15 23:00:00,5,1,348.0,348.0,[348.0],1,['218124-webtirf']
F3FWY005,2025-01-20 00:00:00,4,1,105.0,105.0,[105.0],1,['218124-webtirf']
F3FWY005,2025-01-20 01:00:00,4,1,42.0,42.0,[42.0],1,['218124-webtirf']
F3FWY005,2025-01-20 02:00:00,4,1,92.0,92.0,[92.0],1,['218124-webtirf']
F3FWY005,2025-01-20 03:00:00,4,1,403.0,403.0,[403.0],1,['218124-webtirf']
F3FWY005,2025-01-20 04:00:00,4,1,1078.0,1078.0,[1078.0],1,['218124-webtirf']
F3FWY005,2025-01-20 05:00:00,4,1,2806.0,2806.0,[2806.0],1,['218124-webtirf']
F3FWY005,2025-01-20 06:00:00,4,1,3559.0,3559.0,[3559.0],1,['218124-webtirf']
F3FWY005,2025-01-20 07:00:00,4,1,3287.0,3287.0,[3287.0],1,['218124-webtirf']
F3FWY005,2025-01-20 08:00:00,4,1,2515.0,2515.0,[2515.0],1,['218124-webtirf']
