event_sample_id,station_id,anchor_time,window_start,window_end,target_class,split_group_id,sample_type,flow_t_minus_3,flow_t_minus_2,flow_t_minus_1,flow_t0,flow_t_plus_1,flow_t_plus_2,flow_t_plus_3
INCIDENT__258825-webtirf__F3FWY001,F3FWY001,2025-12-11 00:00:00,2025-12-10 21:00:00,2025-12-11 03:00:00,OTHER_DISRUPTION,GROUP__F3FWY001__0011,INCIDENT,1036.0,745.0,847.0,152.0,144.0,132.0,169.0
INCIDENT__259477-webtirf__F3FWY001,F3FWY001,2025-12-17 02:00:00,2025-12-16 23:00:00,2025-12-17 05:00:00,OTHER_DISRUPTION,GROUP__F3FWY001__0012,INCIDENT,475.0,254.0,94.0,98.0,108.0,274.0,862.0
INCIDENT__221767-webtirf__F3FWY002,F3FWY002,2025-01-24 01:00:00,2025-01-23 22:00:00,2025-01-24 04:00:00,ACCIDENT,GROUP__F3FWY002__0001,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__231424-webtirf__F3FWY002,F3FWY002,2025-04-14 21:00:00,2025-04-14 18:00:00,2025-04-15 00:00:00,OTHER_DISRUPTION,GROUP__F3FWY002__0002,INCIDENT,285.0,250.0,232.0,209.0,180.0,150.0,112.0
INCIDENT__232197-webtirf__F3FWY002,F3FWY002,2025-04-22 19:00:00,2025-04-22 16:00:00,2025-04-22 22:00:00,OTHER_DISRUPTION,GROUP__F3FWY002__0003,INCIDENT,470.0,401.0,321.0,280.0,243.0,199.0,171.0
INCIDENT__233246-webtirf__F3FWY002,F3FWY002,2025-05-01 15:00:00,2025-05-01 12:00:00,2025-05-01 18:00:00,OTHER_DISRUPTION,GROUP__F3FWY002__0004,INCIDENT,1688.0,1695.0,1828.0,1856.0,2033.0,1789.0,1308.0
INCIDENT__234451-webtirf__F3FWY002,F3FWY002,2025-05-13 07:00:00,2025-05-13 04:00:00,2025-05-13 10:00:00,OTHER_DISRUPTION,GROUP__F3FWY002__0005,INCIDENT,558.0,1903.0,3095.0,3415.0,2269.0,1910.0,1610.0
INCIDENT__248326-webtirf__F3FWY002,F3FWY002,2025-09-05 08:00:00,2025-09-05 05:00:00,2025-09-05 11:00:00,ACCIDENT,GROUP__F3FWY002__0006,INCIDENT,1599.0,2449.0,2425.0,1990.0,2193.0,2125.0,2201.0
INCIDENT__250489-webtirf__F3FWY002,F3FWY002,2025-09-24 02:00:00,2025-09-23 23:00:00,2025-09-24 05:00:00,OTHER_DISRUPTION,GROUP__F3FWY002__0007,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__250609-webtirf__F3FWY002,F3FWY002,2025-09-25 01:00:00,2025-09-24 22:00:00,2025-09-25 04:00:00,ACCIDENT,GROUP__F3FWY002__0008,INCIDENT,0.0,0.0,8.0,5.0,0.0,6.0,26.0
INCIDENT__250960-webtirf__F3FWY002,F3FWY002,2025-09-29 00:00:00,2025-09-28 21:00:00,2025-09-29 03:00:00,OTHER_DISRUPTION,GROUP__F3FWY002__0009,INCIDENT,43.0,65.0,8.0,67.0,68.0,81.0,142.0
INCIDENT__250960.0-webtirf__F3FWY002,F3FWY002,2025-09-29 00:00:00,2025-09-28 21:00:00,2025-09-29 03:00:00,OTHER_DISRUPTION,GROUP__F3FWY002__0009,INCIDENT,43.0,65.0,8.0,67.0,68.0,81.0,142.0
INCIDENT__252085-webtirf__F3FWY002,F3FWY002,2025-10-09 17:00:00,2025-10-09 14:00:00,2025-10-09 20:00:00,OTHER_DISRUPTION,GROUP__F3FWY002__0010,INCIDENT,696.0,728.0,698.0,549.0,380.0,321.0,294.0
INCIDENT__253803-webtirf__F3FWY002,F3FWY002,2025-10-26 08:00:00,2025-10-26 05:00:00,2025-10-26 11:00:00,ACCIDENT,GROUP__F3FWY002__0011,INCIDENT,477.0,758.0,1207.0,1874.0,0.0,3362.0,3386.0
INCIDENT__256928-webtirf__F3FWY002,F3FWY002,2025-11-25 16:00:00,2025-11-25 13:00:00,2025-11-25 19:00:00,OTHER_DISRUPTION,GROUP__F3FWY002__0012,INCIDENT,2083.0,2362.0,2545.0,2377.0,2074.0,1483.0,871.0
INCIDENT__260270-webtirf__F3FWY002,F3FWY002,2025-12-24 23:00:00,2025-12-24 20:00:00,2025-12-25 02:00:00,ACCIDENT,GROUP__F3FWY002__0013,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__260270.0-webtirf__F3FWY002,F3FWY002,2025-12-24 23:00:00,2025-12-24 20:00:00,2025-12-25 02:00:00,ACCIDENT,GROUP__F3FWY002__0013,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__219468-webtirf__F3FWY003,F3FWY003,2025-01-02 01:00:00,2025-01-01 22:00:00,2025-01-02 04:00:00,ACCIDENT,GROUP__F3FWY003__0001,INCIDENT,0.0,0.0,31.0,19.0,30.0,27.0,0.0
