max_depth,min_samples_leaf,min_samples_split,ccp_alpha,tree_depth,n_leaves,accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1
,20,20,0.0005,25,106,0.3010204081632653,0.32150192773550784,0.3198627739490585,0.32150192773550784,0.2657615583072827,0.32534908293167186
,20,20,0.001,24,77,0.25637755102040816,0.30610551935128005,0.3097654605356027,0.30610551935128005,0.23173935758946632,0.2630976077108492
,20,40,0.0,25,112,0.3010204081632653,0.32022609664835605,0.31807315806130565,0.32022609664835605,0.2655229433258146,0.3257504086014624
,20,40,0.0005,25,106,0.3010204081632653,0.32150192773550784,0.3198627739490585,0.32150192773550784,0.2657615583072827,0.32534908293167186
,20,40,0.001,24,77,0.25637755102040816,0.30610551935128005,0.3097654605356027,0.30610551935128005,0.23173935758946632,0.2630976077108492
,40,10,0.0,22,55,0.3010204081632653,0.33610085639223447,0.33357335738041677,0.33610085639223447,0.27221665825928004,0.32553146075264855
,40,10,0.0005,22,52,0.3022959183673469,0.34310894264560376,0.34075465554739015,0.34310894264560376,0.2742369056625356,0.32403301788438066
,40,10,0.001,21,41,0.28061224489795916,0.3167793737987194,0.3223296178018671,0.3167793737987194,0.2513719862164682,0.2982151606118104
,40,20,0.0,22,55,0.3010204081632653,0.33610085639223447,0.33357335738041677,0.33610085639223447,0.27221665825928004,0.32553146075264855
,40,20,0.0005,22,52,0.3022959183673469,0.34310894264560376,0.34075465554739015,0.34310894264560376,0.2742369056625356,0.32403301788438066
,40,20,0.001,21,41,0.28061224489795916,0.3167793737987194,0.3223296178018671,0.3167793737987194,0.2513719862164682,0.2982151606118104
,40,40,0.0,22,55,0.3010204081632653,0.33610085639223447,0.33357335738041677,0.33610085639223447,0.27221665825928004,0.32553146075264855
,40,40,0.0005,22,52,0.3022959183673469,0.34310894264560376,0.34075465554739015,0.34310894264560376,0.2742369056625356,0.32403301788438066
,40,40,0.001,21,41,0.28061224489795916,0.3167793737987194,0.3223296178018671,0.3167793737987194,0.2513719862164682,0.2982151606118104
